split,seed,observation_id,molecule_group_id,scaffold_group_id,structure_solvent_group_id,partition
1,42,942,MOL_001226,SCF_000409,SSG_001260,train
1,42,943,MOL_002905,SCF_000409,SSG_003009,train
1,42,945,MOL_002358,SCF_000409,SSG_002433,train
1,42,946,MOL_001225,SCF_000409,SSG_001259,train
1,42,947,MOL_001500,SCF_000688,SSG_001535,train
1,42,948,MOL_002642,SCF_000382,SSG_002735,train
1,42,949,MOL_002643,SCF_000070,SSG_002736,train
1,42,953,MOL_002238,SCF_000334,SSG_002308,train
1,42,955,MOL_003362,SCF_000144,SSG_003485,train
1,42,956,MOL_003452,SCF_000201,SSG_003583,train
1,42,957,MOL_003025,SCF_000147,SSG_003134,train
1,42,958,MOL_003026,SCF_000203,SSG_003135,train
1,42,962,MOL_000740,SCF_000606,SSG_000762,train
1,42,966,MOL_000743,SCF_000606,SSG_000765,train
1,42,967,MOL_000745,SCF_000606,SSG_000767,train
1,42,968,MOL_000744,SCF_000606,SSG_000766,train
1,42,969,MOL_001851,SCF_000491,SSG_001895,train
1,42,970,MOL_001840,SCF_000334,SSG_001884,train
1,42,971,MOL_000747,SCF_000387,SSG_000769,train
1,42,972,MOL_001839,SCF_000334,SSG_001883,train
1,42,973,MOL_003745,SCF_000484,SSG_003914,train
1,42,974,MOL_000748,SCF_000484,SSG_000770,train
1,42,976,MOL_001289,SCF_000608,SSG_001323,train
1,42,977,MOL_003010,SCF_000608,SSG_003119,train
1,42,978,MOL_003018,SCF_000608,SSG_003127,train
1,42,979,MOL_003009,SCF_000608,SSG_003118,train
1,42,980,MOL_000796,SCF_000608,SSG_000818,train
1,42,981,MOL_003021,SCF_000608,SSG_003130,train
1,42,982,MOL_003040,SCF_000462,SSG_003149,train
1,42,983,MOL_000721,SCF_000366,SSG_000743,train
1,42,984,MOL_000974,SCF_000622,SSG_000997,train
1,42,985,MOL_000972,SCF_000622,SSG_000995,train
1,42,986,MOL_002696,SCF_000460,SSG_002791,train
1,42,987,MOL_001881,SCF_000460,SSG_001925,train
1,42,988,MOL_002695,SCF_000460,SSG_002790,train
1,42,989,MOL_002645,SCF_000460,SSG_002738,train
1,42,990,MOL_003109,SCF_000460,SSG_003219,train
1,42,996,MOL_001808,SCF_000315,SSG_001852,train
1,42,997,MOL_002766,SCF_000315,SSG_002865,train
1,42,998,MOL_000422,SCF_000315,SSG_000427,train
1,42,999,MOL_003741,SCF_000385,SSG_003908,train
1,42,1000,MOL_003729,SCF_000385,SSG_003893,train
1,42,1001,MOL_003742,SCF_000385,SSG_003909,train
1,42,1002,MOL_000509,SCF_000385,SSG_000514,train
1,42,1003,MOL_003038,SCF_000385,SSG_003147,train
1,42,1004,MOL_000508,SCF_000376,SSG_000513,train
1,42,1005,MOL_003035,SCF_000385,SSG_003144,train
1,42,1006,MOL_003034,SCF_000385,SSG_003143,train
1,42,1007,MOL_003037,SCF_000385,SSG_003146,train
1,42,1008,MOL_003033,SCF_000385,SSG_003142,train
1,42,1009,MOL_003036,SCF_000385,SSG_003145,train
1,42,1010,MOL_001371,SCF_000138,SSG_001405,train
1,42,1011,MOL_000134,SCF_000138,SSG_000135,train
1,42,1012,MOL_000544,SCF_000138,SSG_000550,train
1,42,1013,MOL_002454,SCF_000607,SSG_002536,train
1,42,1014,MOL_002252,SCF_000607,SSG_002322,train
1,42,1015,MOL_000750,SCF_000607,SSG_000772,train
1,42,1016,MOL_000390,SCF_000607,SSG_000394,train
1,42,1017,MOL_000389,SCF_000607,SSG_000393,train
1,42,1018,MOL_000393,SCF_000607,SSG_000397,train
1,42,1019,MOL_000392,SCF_000607,SSG_000396,train
1,42,1020,MOL_002448,SCF_000607,SSG_002530,train
1,42,1021,MOL_002231,SCF_000607,SSG_002300,train
1,42,1022,MOL_000394,SCF_000607,SSG_000398,train
1,42,1023,MOL_000756,SCF_000607,SSG_000778,train
1,42,1024,MOL_000453,SCF_000607,SSG_000458,train
1,42,1025,MOL_002866,SCF_000334,SSG_002969,train
1,42,1026,MOL_002865,SCF_000606,SSG_002968,train
1,42,1027,MOL_002861,SCF_000005,SSG_002964,train
1,42,1028,MOL_002860,SCF_000004,SSG_002963,train
1,42,1035,MOL_001136,SCF_000408,SSG_001165,train
1,42,1041,MOL_000936,SCF_000432,SSG_000960,train
1,42,1042,MOL_000388,SCF_000607,SSG_000392,train
1,42,1043,MOL_001852,SCF_000602,SSG_001896,train
1,42,1044,MOL_003324,SCF_000607,SSG_003442,train
1,42,1045,MOL_002428,SCF_000075,SSG_002506,train
1,42,1048,MOL_000978,SCF_000318,SSG_001002,train
1,42,1049,MOL_000981,SCF_000328,SSG_001005,train
1,42,1050,MOL_000982,SCF_000328,SSG_001006,train
1,42,1053,MOL_000723,SCF_000366,SSG_000745,train
1,42,1054,MOL_000722,SCF_000366,SSG_000744,train
1,42,1055,MOL_003704,SCF_000607,SSG_003864,train
1,42,1056,MOL_003285,SCF_000607,SSG_003401,train
1,42,1057,MOL_003699,SCF_000607,SSG_003858,train
1,42,1058,MOL_003236,SCF_000607,SSG_003349,train
1,42,1059,MOL_001420,SCF_000607,SSG_001454,train
1,42,1060,MOL_003700,SCF_000607,SSG_003859,train
1,42,1061,MOL_003710,SCF_000607,SSG_003871,train
1,42,1062,MOL_003702,SCF_000607,SSG_003862,train
1,42,1063,MOL_002893,SCF_000607,SSG_002997,train
1,42,1064,MOL_002867,SCF_000607,SSG_002970,train
1,42,1065,MOL_002904,SCF_000607,SSG_003008,train
1,42,1066,MOL_001846,SCF_000607,SSG_001890,train
1,42,1067,MOL_003708,SCF_000607,SSG_003868,train
1,42,1068,MOL_003706,SCF_000607,SSG_003866,train
1,42,1070,MOL_000006,SCF_000396,SSG_000006,train
1,42,1072,MOL_001486,SCF_000606,SSG_001520,train
1,42,1074,MOL_000007,SCF_000396,SSG_000007,train
1,42,1075,MOL_000005,SCF_000396,SSG_000005,train
1,42,1076,MOL_001035,SCF_000138,SSG_001061,train
1,42,1077,MOL_003365,SCF_000146,SSG_003488,train
1,42,1078,MOL_000808,SCF_000059,SSG_000831,train
1,42,1079,MOL_000060,SCF_000060,SSG_000061,train
1,42,1080,MOL_000059,SCF_000058,SSG_000060,train
1,42,1081,MOL_000807,SCF_000057,SSG_000830,train
1,42,1082,MOL_001883,SCF_000497,SSG_001928,train
1,42,1083,MOL_001893,SCF_000504,SSG_001938,train
1,42,1084,MOL_001885,SCF_000497,SSG_001930,train
1,42,1085,MOL_001892,SCF_000504,SSG_001936,train
1,42,1089,MOL_003305,SCF_000074,SSG_003422,train
1,42,1090,MOL_002217,SCF_000074,SSG_002284,train
1,42,1091,MOL_002417,SCF_000074,SSG_002494,train
1,42,1092,MOL_002183,SCF_000074,SSG_002248,train
1,42,1093,MOL_003366,SCF_000138,SSG_003489,train
1,42,1094,MOL_002726,SCF_000334,SSG_002821,train
1,42,1095,MOL_002213,SCF_000334,SSG_002280,train
1,42,1096,MOL_000328,SCF_000606,SSG_000332,train
1,42,1097,MOL_000327,SCF_000606,SSG_000331,train
1,42,1098,MOL_002224,SCF_000606,SSG_002292,train
1,42,1099,MOL_000331,SCF_000606,SSG_000335,train
1,42,1100,MOL_000330,SCF_000606,SSG_000334,train
1,42,1101,MOL_000329,SCF_000606,SSG_000333,train
1,42,1102,MOL_000332,SCF_000606,SSG_000336,train
1,42,1103,MOL_000334,SCF_000606,SSG_000338,train
1,42,1104,MOL_000333,SCF_000606,SSG_000337,train
1,42,1105,MOL_000326,SCF_000465,SSG_000330,train
1,42,1106,MOL_001237,SCF_000123,SSG_001271,train
1,42,1107,MOL_000004,SCF_000434,SSG_000004,train
1,42,1108,MOL_002771,SCF_000317,SSG_002870,train
1,42,1109,MOL_002770,SCF_000317,SSG_002869,train
1,42,1110,MOL_002767,SCF_000317,SSG_002866,train
1,42,1111,MOL_002768,SCF_000317,SSG_002867,train
1,42,1112,MOL_002772,SCF_000317,SSG_002871,train
1,42,1113,MOL_002244,SCF_000317,SSG_002314,train
1,42,1114,MOL_002221,SCF_000317,SSG_002288,train
1,42,1115,MOL_002769,SCF_000316,SSG_002868,train
1,42,1116,MOL_002773,SCF_000317,SSG_002872,train
1,42,1117,MOL_001775,SCF_000504,SSG_001816,train
1,42,1118,MOL_002260,SCF_000504,SSG_002330,train
1,42,1119,MOL_001514,SCF_000504,SSG_001549,train
1,42,1120,MOL_001895,SCF_000504,SSG_001939,train
1,42,1121,MOL_001898,SCF_000504,SSG_001942,train
1,42,1122,MOL_002685,SCF_000631,SSG_002779,train
1,42,1123,MOL_001810,SCF_000074,SSG_001854,train
1,42,1124,MOL_001820,SCF_000074,SSG_001864,train
1,42,1125,MOL_000952,SCF_000620,SSG_000976,train
1,42,1126,MOL_000951,SCF_000609,SSG_000975,train
1,42,1127,MOL_000955,SCF_000621,SSG_000979,train
1,42,1128,MOL_000954,SCF_000610,SSG_000978,train
1,42,1129,MOL_000950,SCF_000620,SSG_000974,train
1,42,1130,MOL_000953,SCF_000621,SSG_000977,train
1,42,1131,MOL_001613,SCF_000138,SSG_001649,train
1,42,1132,MOL_001162,SCF_000606,SSG_001194,train
1,42,1133,MOL_001040,SCF_000606,SSG_001067,train
1,42,1134,MOL_000805,SCF_000606,SSG_000828,train
1,42,1135,MOL_002575,SCF_000138,SSG_002660,train
1,42,1136,MOL_002582,SCF_000138,SSG_002667,train
1,42,1137,MOL_002581,SCF_000138,SSG_002666,train
1,42,1138,MOL_002210,SCF_000138,SSG_002277,train
1,42,1139,MOL_001356,SCF_000606,SSG_001390,train
1,42,1140,MOL_001351,SCF_000606,SSG_001385,train
1,42,1141,MOL_001490,SCF_000388,SSG_001524,train
1,42,1142,MOL_001489,SCF_000388,SSG_001523,train
1,42,1143,MOL_000411,SCF_000334,SSG_000415,train
1,42,1144,MOL_003770,SCF_000504,SSG_003941,train
1,42,1145,MOL_000976,SCF_000625,SSG_001000,train
1,42,1146,MOL_000009,SCF_000624,SSG_000009,train
1,42,1147,MOL_000008,SCF_000623,SSG_000008,train
1,42,1148,MOL_000010,SCF_000625,SSG_000010,train
1,42,1150,MOL_002206,SCF_000080,SSG_002272,train
1,42,1151,MOL_002555,SCF_000388,SSG_002637,train
1,42,1152,MOL_000501,SCF_000388,SSG_000506,train
1,42,1153,MOL_002554,SCF_000393,SSG_002636,train
1,42,1156,MOL_002556,SCF_000430,SSG_002638,train
1,42,1157,MOL_000398,SCF_000607,SSG_000402,train
1,42,1158,MOL_003302,SCF_000072,SSG_003418,train
1,42,1159,MOL_002869,SCF_000072,SSG_002973,train
1,42,1161,MOL_002546,SCF_000408,SSG_002628,train
1,42,1170,MOL_001218,SCF_000420,SSG_001252,train
1,42,1171,MOL_000852,SCF_000420,SSG_000875,train
1,42,1174,MOL_000083,SCF_000033,SSG_000084,train
1,42,1176,MOL_001838,SCF_000606,SSG_001882,train
1,42,1177,MOL_003142,SCF_000607,SSG_003253,train
1,42,1178,MOL_003139,SCF_000607,SSG_003250,train
1,42,1179,MOL_003137,SCF_000607,SSG_003248,train
1,42,1180,MOL_001421,SCF_000607,SSG_001455,train
1,42,1182,MOL_002727,SCF_000334,SSG_002822,train
1,42,1183,MOL_001219,SCF_000420,SSG_001253,train
1,42,1184,MOL_001229,SCF_000420,SSG_001263,train
1,42,1185,MOL_000571,SCF_000138,SSG_000584,train
1,42,1186,MOL_000316,SCF_000138,SSG_000320,train
1,42,1187,MOL_002538,SCF_000709,SSG_002620,train
1,42,1189,MOL_002687,SCF_000113,SSG_002781,train
1,42,1193,MOL_000773,SCF_000408,SSG_000795,train
1,42,1198,MOL_000779,SCF_000607,SSG_000801,train
1,42,1201,MOL_000769,SCF_000138,SSG_000791,train
1,42,1203,MOL_000780,SCF_000606,SSG_000802,train
1,42,1204,MOL_003825,SCF_000494,SSG_003998,train
1,42,1205,MOL_003808,SCF_000441,SSG_003979,train
1,42,1215,MOL_002539,SCF_000112,SSG_002621,train
1,42,1216,MOL_002542,SCF_000138,SSG_002624,train
1,42,1217,MOL_003768,SCF_000637,SSG_003939,train
1,42,1218,MOL_001291,SCF_000606,SSG_001325,train
1,42,1219,MOL_002560,SCF_000642,SSG_002643,train
1,42,1220,MOL_002560,SCF_000642,SSG_002644,train
1,42,1221,MOL_002560,SCF_000642,SSG_002643,train
1,42,1222,MOL_002560,SCF_000642,SSG_002644,train
1,42,1223,MOL_002560,SCF_000642,SSG_002645,train
1,42,1224,MOL_002589,SCF_000642,SSG_002677,train
1,42,1225,MOL_002589,SCF_000642,SSG_002678,train
1,42,1226,MOL_002589,SCF_000642,SSG_002676,train
1,42,1227,MOL_002589,SCF_000642,SSG_002678,train
1,42,1228,MOL_002589,SCF_000642,SSG_002679,train
1,42,1229,MOL_002589,SCF_000642,SSG_002677,train
1,42,1230,MOL_002589,SCF_000642,SSG_002678,train
1,42,1231,MOL_002589,SCF_000642,SSG_002677,train
1,42,1232,MOL_002589,SCF_000642,SSG_002676,train
1,42,1233,MOL_002589,SCF_000642,SSG_002677,train
1,42,1234,MOL_002589,SCF_000642,SSG_002678,train
1,42,1235,MOL_002567,SCF_000643,SSG_002652,train
1,42,1236,MOL_002567,SCF_000643,SSG_002652,train
1,42,1237,MOL_002601,SCF_000643,SSG_002692,train
1,42,1238,MOL_002601,SCF_000643,SSG_002692,train
1,42,1239,MOL_002601,SCF_000643,SSG_002692,train
1,42,1240,MOL_002568,SCF_000661,SSG_002653,train
1,42,1242,MOL_003212,SCF_000661,SSG_003324,train
1,42,1243,MOL_003211,SCF_000661,SSG_003323,train
1,42,1244,MOL_000307,SCF_000643,SSG_000312,train
1,42,1245,MOL_000309,SCF_000661,SSG_000313,train
1,42,1246,MOL_000309,SCF_000661,SSG_000313,train
1,42,1247,MOL_000309,SCF_000661,SSG_000313,train
1,42,1248,MOL_001151,SCF_000642,SSG_001181,train
1,42,1249,MOL_001151,SCF_000642,SSG_001182,train
1,42,1250,MOL_001163,SCF_000642,SSG_001196,train
1,42,1251,MOL_001163,SCF_000642,SSG_001195,train
1,42,1252,MOL_001163,SCF_000642,SSG_001196,train
1,42,1253,MOL_001163,SCF_000642,SSG_001196,train
1,42,1254,MOL_001163,SCF_000642,SSG_001197,train
1,42,1255,MOL_001163,SCF_000642,SSG_001196,train
1,42,1256,MOL_001163,SCF_000642,SSG_001196,train
1,42,1257,MOL_001154,SCF_000661,SSG_001185,train
1,42,1258,MOL_003694,SCF_000642,SSG_003853,train
1,42,1259,MOL_003694,SCF_000642,SSG_003852,train
1,42,1260,MOL_003673,SCF_000642,SSG_003827,train
1,42,1261,MOL_003253,SCF_000661,SSG_003367,train
1,42,1262,MOL_003253,SCF_000661,SSG_003367,train
1,42,1263,MOL_003260,SCF_000661,SSG_003375,train
1,42,1264,MOL_003260,SCF_000661,SSG_003375,train
1,42,1265,MOL_003260,SCF_000661,SSG_003375,train
1,42,1266,MOL_003260,SCF_000661,SSG_003375,train
1,42,1267,MOL_003260,SCF_000661,SSG_003375,train
1,42,1268,MOL_003260,SCF_000661,SSG_003375,train
1,42,1269,MOL_003260,SCF_000661,SSG_003375,train
1,42,1270,MOL_003260,SCF_000661,SSG_003375,train
1,42,1271,MOL_003260,SCF_000661,SSG_003375,train
1,42,1272,MOL_003679,SCF_000643,SSG_003834,train
1,42,1273,MOL_003695,SCF_000643,SSG_003854,train
1,42,1274,MOL_002605,SCF_000644,SSG_002696,train
1,42,1275,MOL_002570,SCF_000644,SSG_002656,train
1,42,1276,MOL_003715,SCF_000661,SSG_003877,train
1,42,1277,MOL_003715,SCF_000661,SSG_003878,train
1,42,1278,MOL_003715,SCF_000661,SSG_003878,train
1,42,1279,MOL_003715,SCF_000661,SSG_003878,train
1,42,1280,MOL_003715,SCF_000661,SSG_003878,train
1,42,1281,MOL_003715,SCF_000661,SSG_003878,train
1,42,1282,MOL_003715,SCF_000661,SSG_003878,train
1,42,1283,MOL_003715,SCF_000661,SSG_003878,train
1,42,1284,MOL_003715,SCF_000661,SSG_003878,train
1,42,1285,MOL_003715,SCF_000661,SSG_003878,train
1,42,1286,MOL_003715,SCF_000661,SSG_003878,train
1,42,1287,MOL_003715,SCF_000661,SSG_003878,train
1,42,1288,MOL_003715,SCF_000661,SSG_003878,train
1,42,1289,MOL_003715,SCF_000661,SSG_003878,train
1,42,1290,MOL_003680,SCF_000661,SSG_003835,train
1,42,1291,MOL_003680,SCF_000661,SSG_003836,train
1,42,1292,MOL_003680,SCF_000661,SSG_003836,train
1,42,1293,MOL_003680,SCF_000661,SSG_003836,train
1,42,1294,MOL_003680,SCF_000661,SSG_003836,train
1,42,1295,MOL_003680,SCF_000661,SSG_003836,train
1,42,1296,MOL_003680,SCF_000661,SSG_003835,train
1,42,1297,MOL_003680,SCF_000661,SSG_003836,train
1,42,1298,MOL_003680,SCF_000661,SSG_003836,train
1,42,1299,MOL_003680,SCF_000661,SSG_003836,train
1,42,1300,MOL_003680,SCF_000661,SSG_003836,train
1,42,1301,MOL_003254,SCF_000698,SSG_003368,train
1,42,1302,MOL_003261,SCF_000698,SSG_003376,train
1,42,1303,MOL_003262,SCF_000698,SSG_003377,train
1,42,1304,MOL_003255,SCF_000698,SSG_003369,train
1,42,1305,MOL_003681,SCF_000698,SSG_003837,train
1,42,1306,MOL_003681,SCF_000698,SSG_003838,train
1,42,1307,MOL_003682,SCF_000698,SSG_003839,train
1,42,1308,MOL_003717,SCF_000698,SSG_003881,train
1,42,1309,MOL_003716,SCF_000698,SSG_003879,train
1,42,1310,MOL_003716,SCF_000698,SSG_003880,train
1,42,1311,MOL_000173,SCF_000643,SSG_000174,train
1,42,1312,MOL_000283,SCF_000643,SSG_000287,train
1,42,1313,MOL_002676,SCF_000642,SSG_002770,train
1,42,1314,MOL_002671,SCF_000642,SSG_002765,train
1,42,1315,MOL_002671,SCF_000642,SSG_002765,train
1,42,1316,MOL_002671,SCF_000642,SSG_002765,train
1,42,1317,MOL_002671,SCF_000642,SSG_002765,train
1,42,1318,MOL_002671,SCF_000642,SSG_002765,train
1,42,1319,MOL_000687,SCF_000642,SSG_000708,train
1,42,1320,MOL_000687,SCF_000642,SSG_000707,train
1,42,1321,MOL_000687,SCF_000642,SSG_000707,train
1,42,1322,MOL_001037,SCF_000642,SSG_001063,train
1,42,1323,MOL_001037,SCF_000642,SSG_001064,train
1,42,1324,MOL_001041,SCF_000642,SSG_001068,train
1,42,1325,MOL_001041,SCF_000642,SSG_001068,train
1,42,1326,MOL_003247,SCF_000642,SSG_003361,train
1,42,1327,MOL_003247,SCF_000642,SSG_003360,train
1,42,1328,MOL_000428,SCF_000661,SSG_000433,train
1,42,1329,MOL_000428,SCF_000661,SSG_000433,train
1,42,1330,MOL_003330,SCF_000642,SSG_003450,train
1,42,1331,MOL_002880,SCF_000642,SSG_002984,train
1,42,1332,MOL_002243,SCF_000642,SSG_002313,train
1,42,1333,MOL_001470,SCF_000642,SSG_001504,train
1,42,1334,MOL_003248,SCF_000661,SSG_003362,train
1,42,1335,MOL_003248,SCF_000661,SSG_003362,train
1,42,1336,MOL_003246,SCF_000661,SSG_003359,train
1,42,1337,MOL_003246,SCF_000661,SSG_003359,train
1,42,1338,MOL_001260,SCF_000643,SSG_001294,train
1,42,1339,MOL_001260,SCF_000643,SSG_001294,train
1,42,1340,MOL_001265,SCF_000643,SSG_001299,train
1,42,1341,MOL_001265,SCF_000643,SSG_001299,train
1,42,1342,MOL_003325,SCF_000661,SSG_003443,train
1,42,1343,MOL_003325,SCF_000661,SSG_003443,train
1,42,1344,MOL_003325,SCF_000661,SSG_003443,train
1,42,1345,MOL_003325,SCF_000661,SSG_003443,train
1,42,1346,MOL_003325,SCF_000661,SSG_003444,train
1,42,1347,MOL_003325,SCF_000661,SSG_003443,train
1,42,1348,MOL_003333,SCF_000661,SSG_003453,train
1,42,1349,MOL_003333,SCF_000661,SSG_003453,train
1,42,1350,MOL_003333,SCF_000661,SSG_003453,train
1,42,1351,MOL_003333,SCF_000661,SSG_003453,train
1,42,1352,MOL_003333,SCF_000661,SSG_003453,train
1,42,1353,MOL_003333,SCF_000661,SSG_003454,train
1,42,1354,MOL_003333,SCF_000661,SSG_003453,train
1,42,1355,MOL_002932,SCF_000661,SSG_003039,train
1,42,1356,MOL_002897,SCF_000661,SSG_003001,train
1,42,1357,MOL_002897,SCF_000661,SSG_003001,train
1,42,1358,MOL_002894,SCF_000661,SSG_002998,train
1,42,1359,MOL_002891,SCF_000661,SSG_002995,train
1,42,1360,MOL_002933,SCF_000661,SSG_003040,train
1,42,1361,MOL_003672,SCF_000642,SSG_003826,train
1,42,1362,MOL_003683,SCF_000662,SSG_003840,train
1,42,1363,MOL_003683,SCF_000662,SSG_003841,train
1,42,1364,MOL_003683,SCF_000662,SSG_003841,train
1,42,1365,MOL_003718,SCF_000662,SSG_003882,train
1,42,1366,MOL_003718,SCF_000662,SSG_003882,train
1,42,1367,MOL_002559,SCF_000642,SSG_002642,train
1,42,1368,MOL_002586,SCF_000642,SSG_002672,train
1,42,1369,MOL_003676,SCF_000643,SSG_003830,train
1,42,1370,MOL_003713,SCF_000661,SSG_003874,train
1,42,1371,MOL_003713,SCF_000661,SSG_003874,train
1,42,1372,MOL_003711,SCF_000661,SSG_003872,train
1,42,1373,MOL_003696,SCF_000661,SSG_003855,train
1,42,1374,MOL_003696,SCF_000661,SSG_003855,train
1,42,1375,MOL_003705,SCF_000661,SSG_003865,train
1,42,1376,MOL_003705,SCF_000661,SSG_003865,train
1,42,1377,MOL_003677,SCF_000661,SSG_003831,train
1,42,1378,MOL_003050,SCF_000661,SSG_003159,train
1,42,1379,MOL_003051,SCF_000661,SSG_003160,train
1,42,1380,MOL_003051,SCF_000661,SSG_003161,train
1,42,1381,MOL_002590,SCF_000643,SSG_002686,train
1,42,1382,MOL_002590,SCF_000643,SSG_002686,train
1,42,1383,MOL_002590,SCF_000643,SSG_002686,train
1,42,1384,MOL_002590,SCF_000643,SSG_002686,train
1,42,1385,MOL_002590,SCF_000643,SSG_002686,train
1,42,1386,MOL_002590,SCF_000643,SSG_002686,train
1,42,1387,MOL_002590,SCF_000643,SSG_002686,train
1,42,1388,MOL_002590,SCF_000643,SSG_002686,train
1,42,1389,MOL_002590,SCF_000643,SSG_002686,train
1,42,1390,MOL_002590,SCF_000643,SSG_002686,train
1,42,1391,MOL_002561,SCF_000643,SSG_002647,train
1,42,1392,MOL_002561,SCF_000643,SSG_002647,train
1,42,1393,MOL_002561,SCF_000643,SSG_002647,train
1,42,1394,MOL_000242,SCF_000642,SSG_000246,train
1,42,1395,MOL_000671,SCF_000642,SSG_000690,train
1,42,1396,MOL_000803,SCF_000642,SSG_000825,train
1,42,1397,MOL_000503,SCF_000642,SSG_000508,train
1,42,1398,MOL_000504,SCF_000642,SSG_000509,train
1,42,1399,MOL_000504,SCF_000642,SSG_000509,train
1,42,1400,MOL_000672,SCF_000642,SSG_000692,train
1,42,1401,MOL_000672,SCF_000642,SSG_000692,train
1,42,1402,MOL_000672,SCF_000642,SSG_000692,train
1,42,1403,MOL_001150,SCF_000642,SSG_001180,train
1,42,1404,MOL_001161,SCF_000642,SSG_001192,train
1,42,1405,MOL_001161,SCF_000642,SSG_001193,train
1,42,1406,MOL_001161,SCF_000642,SSG_001193,train
1,42,1407,MOL_001161,SCF_000642,SSG_001193,train
1,42,1408,MOL_000806,SCF_000642,SSG_000829,train
1,42,1409,MOL_000806,SCF_000642,SSG_000829,train
1,42,1410,MOL_000806,SCF_000642,SSG_000829,train
1,42,1411,MOL_000806,SCF_000642,SSG_000829,train
1,42,1412,MOL_000671,SCF_000642,SSG_000691,train
1,42,1413,MOL_000803,SCF_000642,SSG_000826,train
1,42,1414,MOL_003788,SCF_000661,SSG_003959,train
1,42,1415,MOL_003794,SCF_000661,SSG_003965,train
1,42,1416,MOL_000505,SCF_000643,SSG_000510,train
1,42,1417,MOL_000505,SCF_000643,SSG_000510,train
1,42,1418,MOL_003789,SCF_000698,SSG_003960,train
1,42,1419,MOL_003795,SCF_000698,SSG_003966,train
1,42,1420,MOL_003796,SCF_000698,SSG_003967,train
1,42,1421,MOL_003790,SCF_000698,SSG_003961,train
1,42,1422,MOL_001134,SCF_000642,SSG_001163,train
1,42,1423,MOL_003611,SCF_000661,SSG_003761,train
1,42,1424,MOL_003610,SCF_000661,SSG_003760,train
1,42,1425,MOL_001374,SCF_000661,SSG_001408,train
1,42,1426,MOL_001374,SCF_000661,SSG_001408,train
1,42,1427,MOL_001374,SCF_000661,SSG_001408,train
1,42,1428,MOL_001385,SCF_000661,SSG_001419,train
1,42,1429,MOL_001385,SCF_000661,SSG_001419,train
1,42,1430,MOL_001385,SCF_000661,SSG_001419,train
1,42,1431,MOL_001385,SCF_000661,SSG_001419,train
1,42,1432,MOL_001385,SCF_000661,SSG_001419,train
1,42,1433,MOL_001385,SCF_000661,SSG_001419,train
1,42,1434,MOL_001174,SCF_000661,SSG_001208,train
1,42,1435,MOL_002647,SCF_000661,SSG_002740,train
1,42,1436,MOL_002647,SCF_000661,SSG_002740,train
1,42,1437,MOL_003323,SCF_000661,SSG_003441,train
1,42,1438,MOL_003323,SCF_000661,SSG_003441,train
1,42,1439,MOL_003332,SCF_000661,SSG_003452,train
1,42,1440,MOL_003332,SCF_000661,SSG_003452,train
1,42,1441,MOL_002268,SCF_000661,SSG_002339,train
1,42,1442,MOL_002268,SCF_000661,SSG_002338,train
1,42,1443,MOL_002259,SCF_000661,SSG_002329,train
1,42,1444,MOL_002275,SCF_000661,SSG_002347,train
1,42,1445,MOL_002248,SCF_000661,SSG_002318,train
1,42,1446,MOL_003326,SCF_000662,SSG_003445,train
