observation_id,structure_solvent_group_id,fold
4741,SSG_000238,0
4742,SSG_000713,3
4743,SSG_000712,4
4744,SSG_000231,0
4745,SSG_001496,3
4746,SSG_000214,0
4747,SSG_001492,4
4748,SSG_001493,3
4749,SSG_001845,4
4750,SSG_000635,4
4751,SSG_001502,1
4752,SSG_001460,0
4753,SSG_001868,2
4754,SSG_001366,2
4755,SSG_001345,4
4756,SSG_002113,3
4757,SSG_002804,3
4758,SSG_002801,3
4759,SSG_001091,3
4760,SSG_001714,3
4761,SSG_001740,3
4762,SSG_001355,0
4763,SSG_002239,2
4764,SSG_001658,0
4765,SSG_001656,4
4766,SSG_000093,0
4767,SSG_001963,4
4768,SSG_001830,0
4769,SSG_001823,0
4770,SSG_001951,4
4771,SSG_000641,0
4772,SSG_000642,1
4773,SSG_000613,0
4774,SSG_000644,3
4775,SSG_000592,4
4776,SSG_000647,1
4777,SSG_000537,4
4778,SSG_000682,1
4779,SSG_001965,0
4780,SSG_000105,0
4781,SSG_001558,3
4782,SSG_001558,3
4783,SSG_000097,1
4784,SSG_000101,3
4785,SSG_002073,4
4786,SSG_001696,3
4787,SSG_001997,1
4788,SSG_001537,2
4789,SSG_001593,3
4790,SSG_001968,4
4791,SSG_001600,2
4792,SSG_000229,3
4793,SSG_001793,1
4794,SSG_001467,0
4795,SSG_001470,4
4796,SSG_001961,2
4797,SSG_000239,4
4798,SSG_003995,1
4799,SSG_002699,1
4800,SSG_000420,1
4801,SSG_000217,1
4802,SSG_000425,2
4803,SSG_000095,2
4804,SSG_000652,1
4805,SSG_000102,1
4806,SSG_000657,4
4807,SSG_000658,0
4808,SSG_000650,3
4809,SSG_000606,1
4810,SSG_000607,1
4811,SSG_000607,1
4812,SSG_000564,4
4813,SSG_000565,3
4814,SSG_000565,3
4815,SSG_000564,4
4816,SSG_000564,4
4817,SSG_000574,4
4818,SSG_000573,3
4819,SSG_000623,1
4820,SSG_000220,0
4821,SSG_000219,3
4822,SSG_000220,0
4823,SSG_000219,3
4824,SSG_000219,3
4825,SSG_000219,3
4826,SSG_000578,0
4827,SSG_000578,0
4828,SSG_000562,3
4829,SSG_000121,2
4830,SSG_000577,2
4831,SSG_000577,2
4832,SSG_000577,2
4833,SSG_000586,1
4834,SSG_000240,1
4835,SSG_000177,2
4836,SSG_000653,1
4837,SSG_000624,2
4838,SSG_000095,2
4839,SSG_000102,1
4840,SSG_000223,3
4841,SSG_000627,0
4842,SSG_001555,0
4843,SSG_001555,0
4844,SSG_001555,0
4845,SSG_001555,0
4846,SSG_001598,2
4847,SSG_001798,3
4848,SSG_002058,2
4849,SSG_003086,4
4850,SSG_001352,3
4851,SSG_002842,0
4852,SSG_002845,3
4853,SSG_002952,2
4854,SSG_003479,3
4855,SSG_003064,1
4856,SSG_003464,4
4857,SSG_003464,4
4858,SSG_003462,1
4859,SSG_000108,2
4860,SSG_000108,2
4861,SSG_000080,3
4862,SSG_000753,1
4863,SSG_000609,3
4864,SSG_002848,2
4865,SSG_002841,2
4866,SSG_001981,4
4867,SSG_002192,4
4868,SSG_002192,4
4869,SSG_000468,2
4870,SSG_002746,3
4871,SSG_002840,1
4872,SSG_001350,1
4873,SSG_001347,0
4874,SSG_000325,1
4875,SSG_001503,2
4876,SSG_003469,4
4877,SSG_001843,1
4878,SSG_001608,2
4879,SSG_002823,4
4880,SSG_001114,0
4881,SSG_002782,2
4882,SSG_001712,1
4883,SSG_003087,0
4884,SSG_001962,3
4885,SSG_001648,3
4886,SSG_003643,1
4887,SSG_003642,2
4888,SSG_001958,1
4889,SSG_001959,0
4890,SSG_002002,0
4891,SSG_000215,4
4892,SSG_000103,3
4893,SSG_001805,4
4894,SSG_001960,1
4895,SSG_000581,3
4896,SSG_000098,3
4897,SSG_000098,3
4898,SSG_000098,3
4899,SSG_001592,2
4900,SSG_001594,0
4901,SSG_001536,1
4902,SSG_001756,4
4903,SSG_000222,2
4904,SSG_000221,3
4905,SSG_000222,2
4906,SSG_000221,3
4907,SSG_000221,3
4908,SSG_000098,3
4909,SSG_001964,3
4910,SSG_001996,2
4911,SSG_000120,1
4912,SSG_001642,1
4913,SSG_001642,1
4914,SSG_000225,4
4915,SSG_001831,2
4916,SSG_000218,2
4917,SSG_000224,1
4918,SSG_001817,1
4919,SSG_002379,3
4920,SSG_002833,2
4921,SSG_000718,2
4922,SSG_000113,2
4923,SSG_002460,0
4924,SSG_002185,1
4925,SSG_002185,1
4926,SSG_000081,4
4927,SSG_001601,4
4928,SSG_002093,4
4929,SSG_003473,1
4930,SSG_002233,4
4931,SSG_002737,0
4932,SSG_003029,3
4933,SSG_003018,0
4934,SSG_003461,3
4935,SSG_003463,2
4936,SSG_000106,4
4937,SSG_000106,4
4938,SSG_000553,3
4939,SSG_000323,3
4940,SSG_000545,1
4941,SSG_000321,0
4942,SSG_000322,1
4943,SSG_000554,0
4944,SSG_000555,1
4945,SSG_001599,3
4946,SSG_001619,0
4947,SSG_002838,4
4948,SSG_001107,4
4949,SSG_001351,2
4950,SSG_001341,0
4951,SSG_001431,0
4952,SSG_001162,3
4953,SSG_001160,3
4954,SSG_001161,1
4955,SSG_002839,0
4956,SSG_000353,2
4957,SSG_000611,1
4958,SSG_001343,2
4959,SSG_000487,4
4960,SSG_001736,2
4961,SSG_002167,3
4962,SSG_002186,2
4963,SSG_000099,2
4964,SSG_000099,2
4965,SSG_001995,0
4966,SSG_000100,0
4967,SSG_001643,3
4968,SSG_001561,0
4969,SSG_001557,1
4970,SSG_002088,4
4971,SSG_003325,2
4972,SSG_001754,2
4973,SSG_001570,2
4974,SSG_001764,0
4975,SSG_001763,4
4976,SSG_000176,4
4977,SSG_000044,2
4978,SSG_000044,2
4979,SSG_000044,2
4980,SSG_003211,0
4981,SSG_003212,3
4982,SSG_002846,4
4983,SSG_000419,0
4984,SSG_000110,2
4985,SSG_000107,1
4986,SSG_000110,2
4987,SSG_001554,2
4988,SSG_000111,3
4989,SSG_002000,3
4990,SSG_001469,3
4991,SSG_001998,0
4992,SSG_001758,0
4993,SSG_000109,0
4994,SSG_001468,1
4995,SSG_002832,1
4996,SSG_001342,1
4997,SSG_003478,1
4998,SSG_001844,2
4999,SSG_001139,2
5000,SSG_002406,4
5001,SSG_000664,2
5002,SSG_000557,3
5003,SSG_002843,1
5004,SSG_001607,4
5005,SSG_000244,1
5006,SSG_000244,1
5007,SSG_003511,0
5008,SSG_001738,2
5009,SSG_001737,0
5010,SSG_001984,2
5011,SSG_001993,4
5012,SSG_001348,0
5013,SSG_000423,0
5014,SSG_002197,3
5015,SSG_001713,2
5016,SSG_003476,4
5017,SSG_003472,0
5018,SSG_001480,3
5019,SSG_003545,4
5020,SSG_001755,3
5021,SSG_001755,3
5022,SSG_001760,3
5023,SSG_003477,0
5024,SSG_000112,3
5025,SSG_002184,3
5026,SSG_001709,4
5027,SSG_001709,4
5028,SSG_002368,2
5029,SSG_002063,1
5030,SSG_002045,4
5031,SSG_001766,1
5032,SSG_001832,4
5033,SSG_001827,4
5034,SSG_000636,0
5035,SSG_000637,3
5036,SSG_000122,3
5037,SSG_000117,1
5038,SSG_000226,0
5039,SSG_000660,2
5040,SSG_000556,2
5041,SSG_001866,4
5042,SSG_001489,1
5043,SSG_000324,4
5044,SSG_002837,1
5045,SSG_002828,3
5046,SSG_001744,2
5047,SSG_001486,3
5048,SSG_002922,2
5049,SSG_001562,1
5050,SSG_001491,3
5051,SSG_002245,1
5052,SSG_003244,4
5053,SSG_003244,4
5054,SSG_003244,4
5055,SSG_003244,4
5056,SSG_003244,4
5057,SSG_003244,4
5058,SSG_001367,0
5059,SSG_002612,4
5060,SSG_002613,1
5061,SSG_001765,3
5062,SSG_001767,4
5063,SSG_001757,1
5064,SSG_003242,3
5065,SSG_003246,0
5066,SSG_003246,0
5067,SSG_002027,4
5068,SSG_002132,1
5069,SSG_001910,0
5070,SSG_001910,0
5071,SSG_001829,3
5072,SSG_001822,1
5073,SSG_000649,3
5074,SSG_000668,1
5075,SSG_000589,0
5076,SSG_001303,3
5077,SSG_000094,2
5078,SSG_000094,2
5079,SSG_000094,2
5080,SSG_000576,2
5081,SSG_000575,4
5082,SSG_000575,4
5083,SSG_000580,1
5084,SSG_000588,4
5085,SSG_000590,3
5086,SSG_000591,1
5087,SSG_000585,2
5088,SSG_000563,2
5089,SSG_000089,4
5090,SSG_001842,0
5091,SSG_001346,4
5092,SSG_001349,1
5093,SSG_003404,3
5094,SSG_001485,2
5095,SSG_001747,0
5096,SSG_001344,4
5097,SSG_002831,0
5098,SSG_003811,0
5099,SSG_003810,1
5100,SSG_003811,0
5101,SSG_003811,0
5102,SSG_003808,3
5103,SSG_003814,4
5104,SSG_003050,4
5105,SSG_003432,2
5106,SSG_000208,3
5107,SSG_001132,0
5108,SSG_003802,4
5109,SSG_003813,3
5110,SSG_001133,0
5111,SSG_001380,4
5112,SSG_000210,2
5113,SSG_001134,1
5114,SSG_001135,2
5115,SSG_003801,3
5116,SSG_003409,2
5117,SSG_003800,2
5118,SSG_001249,3
5119,SSG_001251,1
5120,SSG_003407,0
5121,SSG_003406,4
5122,SSG_003809,4
5123,SSG_003821,1
5124,SSG_003822,2
5125,SSG_003817,0
5126,SSG_003408,1
5127,SSG_003812,2
5128,SSG_003410,3
5129,SSG_003807,2
5130,SSG_003117,1
5131,SSG_003389,0
5132,SSG_003397,4
5133,SSG_000948,1
5134,SSG_003818,0
5135,SSG_001296,4
5136,SSG_003747,1
5137,SSG_003816,4
5138,SSG_003806,1
5139,SSG_003815,2
5140,SSG_000329,4
5141,SSG_003804,3
5142,SSG_003051,0
5143,SSG_003598,0
5144,SSG_003210,2
5145,SSG_003985,0
5146,SSG_003986,1
5147,SSG_000899,2
5148,SSG_001281,0
5149,SSG_001261,4
5150,SSG_001270,2
5151,SSG_003896,2
5152,SSG_003913,2
5153,SSG_003890,1
5154,SSG_003907,2
5155,SSG_003820,4
5156,SSG_003819,1
5157,SSG_000516,0
5158,SSG_003805,0
5159,SSG_003803,2
5160,SSG_003823,3
5161,SSG_003328,4
5162,SSG_001138,0
5163,SSG_001136,3
5164,SSG_001137,4
5165,SSG_002665,3
5166,SSG_002546,1
5167,SSG_002369,0
5168,SSG_002395,2
5169,SSG_001950,3
5170,SSG_002661,3
5171,SSG_002664,2
5172,SSG_002662,0
5173,SSG_002663,1
5174,SSG_001199,3
5175,SSG_001187,2
5176,SSG_000804,0
5177,SSG_003586,3
5178,SSG_003624,3
5179,SSG_002919,4
5180,SSG_003597,4
5181,SSG_001145,1
5182,SSG_002670,2
5183,SSG_001188,3
5184,SSG_000805,3
5185,SSG_003587,4
5186,SSG_003625,4
5187,SSG_002927,0
5188,SSG_001146,1
5189,SSG_002659,1
5190,SSG_003237,2
5191,SSG_003261,4
5192,SSG_003267,4
5193,SSG_003213,1
5194,SSG_003220,2
5195,SSG_003268,4
5196,SSG_000045,0
5197,SSG_001926,3
5198,SSG_003269,0
5199,SSG_003126,4
5200,SSG_000296,1
5201,SSG_001509,0
5202,SSG_001406,3
5203,SSG_003358,0
