observation_id,molecule_group_id,fold
4742,MOL_000692,1
4743,MOL_000691,1
4744,MOL_000227,3
4745,MOL_001462,1
4746,MOL_000213,1
4747,MOL_001458,3
4748,MOL_001459,4
4749,MOL_001802,2
4750,MOL_000617,2
4751,MOL_001468,1
4752,MOL_001426,3
4753,MOL_001824,4
4754,MOL_001332,4
4755,MOL_001311,4
4756,MOL_002054,2
4757,MOL_002709,2
4758,MOL_002706,4
4759,MOL_001064,5
4760,MOL_001674,2
4761,MOL_001699,3
4762,MOL_001321,2
4763,MOL_002174,2
4764,MOL_001622,1
4765,MOL_001620,5
4766,MOL_000092,1
4767,MOL_001919,1
4768,MOL_001788,4
4769,MOL_001782,2
4770,MOL_001907,5
4771,MOL_000623,1
4772,MOL_000624,2
4773,MOL_000598,5
4774,MOL_000626,4
4775,MOL_000579,2
4776,MOL_000629,4
4777,MOL_000531,2
4778,MOL_000663,2
4779,MOL_001922,4
4780,MOL_000104,5
4781,MOL_001523,4
4782,MOL_001523,4
4783,MOL_000096,5
4784,MOL_000100,4
4785,MOL_002020,2
4786,MOL_001656,1
4787,MOL_001946,5
4788,MOL_001502,1
4789,MOL_001558,1
4790,MOL_001924,1
4791,MOL_001565,2
4792,MOL_000225,4
4793,MOL_001752,5
4794,MOL_001433,2
4795,MOL_001436,3
4796,MOL_001917,2
4797,MOL_000235,1
4798,MOL_003822,2
4799,MOL_002609,3
4800,MOL_000416,4
4801,MOL_000216,3
4802,MOL_000420,1
4803,MOL_000094,2
4804,MOL_000634,3
4805,MOL_000101,3
4806,MOL_000639,5
4807,MOL_000639,5
4808,MOL_000632,2
4809,MOL_000592,2
4810,MOL_000592,2
4811,MOL_000592,2
4812,MOL_000558,4
4813,MOL_000558,4
4814,MOL_000558,4
4815,MOL_000558,4
4816,MOL_000558,4
4817,MOL_000562,5
4818,MOL_000562,5
4819,MOL_000606,3
4820,MOL_000217,5
4821,MOL_000217,5
4822,MOL_000217,5
4823,MOL_000217,5
4824,MOL_000217,5
4825,MOL_000217,5
4826,MOL_000565,2
4827,MOL_000565,2
4828,MOL_000556,1
4829,MOL_000119,1
4830,MOL_000564,5
4831,MOL_000564,5
4832,MOL_000564,5
4833,MOL_000573,5
4834,MOL_000236,2
4835,MOL_000176,3
4836,MOL_000635,4
4837,MOL_000607,1
4838,MOL_000094,2
4839,MOL_000101,3
4840,MOL_000220,2
4841,MOL_000610,4
4842,MOL_001520,3
4843,MOL_001520,3
4844,MOL_001520,3
4845,MOL_001520,3
4846,MOL_001563,2
4847,MOL_001757,4
4848,MOL_002006,5
4849,MOL_002979,2
4850,MOL_001318,4
4851,MOL_002747,5
4852,MOL_002750,1
4853,MOL_002851,2
4854,MOL_003356,3
4855,MOL_002957,3
4856,MOL_003342,5
4857,MOL_003342,5
4858,MOL_003340,3
4859,MOL_000107,3
4860,MOL_000107,3
4861,MOL_000079,1
4862,MOL_000731,1
4863,MOL_000594,1
4864,MOL_002753,1
4865,MOL_002746,5
4866,MOL_001934,1
4867,MOL_002128,4
4868,MOL_002128,4
4869,MOL_000463,5
4870,MOL_002653,4
4871,MOL_002745,2
4872,MOL_001316,2
4873,MOL_001313,3
4874,MOL_000321,5
4875,MOL_001469,2
4876,MOL_003346,2
4877,MOL_001800,4
4878,MOL_001573,3
4879,MOL_002728,3
4880,MOL_001086,1
4881,MOL_002688,2
4882,MOL_001672,3
4883,MOL_002980,3
4884,MOL_001918,1
4885,MOL_001612,2
4886,MOL_003506,1
4887,MOL_003505,2
4888,MOL_001914,3
4889,MOL_001915,4
4890,MOL_001954,2
4891,MOL_000214,4
4892,MOL_000102,4
4893,MOL_001764,1
4894,MOL_001916,5
4895,MOL_000568,2
4896,MOL_000097,2
4897,MOL_000097,2
4898,MOL_000097,2
4899,MOL_001557,5
4900,MOL_001559,3
4901,MOL_001501,4
4902,MOL_001715,1
4903,MOL_000219,3
4904,MOL_000219,3
4905,MOL_000219,3
4906,MOL_000219,3
4907,MOL_000219,3
4908,MOL_000097,2
4909,MOL_001920,2
4910,MOL_001947,1
4911,MOL_000120,2
4912,MOL_001606,2
4913,MOL_001606,2
4914,MOL_000222,5
4915,MOL_001789,5
4916,MOL_000218,1
4917,MOL_000221,4
4918,MOL_001776,2
4919,MOL_002304,3
4920,MOL_002738,2
4921,MOL_000697,5
4922,MOL_000112,4
4923,MOL_002385,3
4924,MOL_002120,5
4925,MOL_002120,5
4926,MOL_000080,2
4927,MOL_001566,2
4928,MOL_002035,5
4929,MOL_003350,1
4930,MOL_002168,3
4931,MOL_002644,4
4932,MOL_002923,3
4933,MOL_002914,5
4934,MOL_003339,4
4935,MOL_003341,4
4936,MOL_000105,1
4937,MOL_000105,1
4938,MOL_000547,3
4939,MOL_000319,2
4940,MOL_000539,1
4941,MOL_000317,5
4942,MOL_000318,4
4943,MOL_000548,4
4944,MOL_000549,4
4945,MOL_001564,5
4946,MOL_001583,5
4947,MOL_002743,3
4948,MOL_001078,2
4949,MOL_001317,1
4950,MOL_001307,5
4951,MOL_001397,3
4952,MOL_001133,5
4953,MOL_001131,5
4954,MOL_001132,3
4955,MOL_002744,4
4956,MOL_000349,2
4957,MOL_000596,3
4958,MOL_001309,2
4959,MOL_000482,3
4960,MOL_001695,3
4961,MOL_002105,2
4962,MOL_002122,3
4963,MOL_000098,1
4964,MOL_000098,1
4965,MOL_001948,2
4966,MOL_000099,3
4967,MOL_001607,3
4968,MOL_001526,2
4969,MOL_001522,3
4970,MOL_002031,4
4971,MOL_003213,2
4972,MOL_001713,2
4973,MOL_001535,4
4974,MOL_001723,5
4975,MOL_001722,5
4976,MOL_000175,2
4977,MOL_000044,3
4978,MOL_000044,3
4979,MOL_000044,3
4980,MOL_003101,4
4981,MOL_003102,5
4982,MOL_002751,3
4983,MOL_000415,3
4984,MOL_000109,3
4985,MOL_000106,2
4986,MOL_000109,3
4987,MOL_001519,5
4988,MOL_000110,1
4989,MOL_001951,3
4990,MOL_001435,1
4991,MOL_001949,3
4992,MOL_001717,3
4993,MOL_000108,4
4994,MOL_001434,2
4995,MOL_002737,2
4996,MOL_001308,1
4997,MOL_003355,5
4998,MOL_001801,1
4999,MOL_001110,3
5000,MOL_002331,3
5001,MOL_000645,5
5002,MOL_000551,4
5003,MOL_002748,1
5004,MOL_001572,4
5005,MOL_000240,5
5006,MOL_000240,5
5007,MOL_003388,5
5008,MOL_001697,1
5009,MOL_001696,5
5010,MOL_001937,5
5011,MOL_001944,4
5012,MOL_001314,3
5013,MOL_000418,3
5014,MOL_002133,1
5015,MOL_001673,4
5016,MOL_003353,5
5017,MOL_003349,3
5018,MOL_001446,4
5019,MOL_003418,4
5020,MOL_001714,3
5021,MOL_001714,3
5022,MOL_001719,2
5023,MOL_003354,4
5024,MOL_000111,2
5025,MOL_002121,1
5026,MOL_001669,4
5027,MOL_001669,4
5028,MOL_002294,4
5029,MOL_002011,5
5030,MOL_001994,4
5031,MOL_001724,1
5032,MOL_001790,5
5033,MOL_001785,2
5034,MOL_000618,3
5035,MOL_000619,5
5036,MOL_000121,4
5037,MOL_000116,5
5038,MOL_000223,1
5039,MOL_000641,2
5040,MOL_000550,2
5041,MOL_001822,4
5042,MOL_001455,4
5043,MOL_000320,3
5044,MOL_002742,2
5045,MOL_002733,3
5046,MOL_001703,5
5047,MOL_001452,5
5048,MOL_002823,2
5049,MOL_001527,5
5050,MOL_001457,2
5051,MOL_002180,1
5052,MOL_003133,2
5053,MOL_003133,2
5054,MOL_003133,2
5055,MOL_003133,2
5056,MOL_003133,2
5057,MOL_003133,2
5058,MOL_001333,1
5059,MOL_002530,4
5060,MOL_002531,2
5061,MOL_001725,3
5062,MOL_001726,2
5063,MOL_001716,4
5064,MOL_003131,5
5065,MOL_003135,5
5066,MOL_003135,5
5067,MOL_001977,3
5068,MOL_002072,5
5069,MOL_001866,3
5070,MOL_001866,3
5071,MOL_001787,1
5072,MOL_001781,1
5073,MOL_000631,5
5074,MOL_000649,1
5075,MOL_000576,2
5076,MOL_001269,2
5077,MOL_000093,4
5078,MOL_000093,4
5079,MOL_000093,4
5080,MOL_000563,3
5081,MOL_000563,3
5082,MOL_000563,3
5083,MOL_000567,1
5084,MOL_000575,1
5085,MOL_000577,4
5086,MOL_000578,1
5087,MOL_000572,3
5088,MOL_000557,2
5089,MOL_000088,1
5090,MOL_001799,2
5091,MOL_001312,3
5092,MOL_001315,1
5093,MOL_003288,4
5094,MOL_001451,1
5095,MOL_001707,4
5096,MOL_001310,2
5097,MOL_002736,1
5098,MOL_003658,2
5099,MOL_003658,2
5100,MOL_003658,2
5101,MOL_003658,2
5102,MOL_003656,1
5103,MOL_003661,1
5104,MOL_002943,3
5105,MOL_003315,3
5106,MOL_000207,5
5107,MOL_001103,1
5108,MOL_003650,5
5109,MOL_003660,5
5110,MOL_001104,2
5111,MOL_001346,4
5112,MOL_000209,5
5113,MOL_001105,3
5114,MOL_001106,4
5115,MOL_003649,2
5116,MOL_003293,3
5117,MOL_003648,3
5118,MOL_001215,3
5119,MOL_001217,5
5120,MOL_003291,2
5121,MOL_003290,1
5122,MOL_003657,3
5123,MOL_003668,2
5124,MOL_003668,2
5125,MOL_003664,3
5126,MOL_003292,3
5127,MOL_003659,4
5128,MOL_003294,1
5129,MOL_003655,3
5130,MOL_003008,1
5131,MOL_003273,1
5132,MOL_003281,1
5133,MOL_000924,4
5134,MOL_003665,4
5135,MOL_001262,2
5136,MOL_003598,4
5137,MOL_003663,5
5138,MOL_003654,5
5139,MOL_003662,2
5140,MOL_000325,2
5141,MOL_003652,2
5142,MOL_002944,1
5143,MOL_003467,2
5144,MOL_003100,3
5145,MOL_003812,3
5146,MOL_003813,1
5147,MOL_000876,5
5148,MOL_001247,4
5149,MOL_001227,5
5150,MOL_001236,1
5151,MOL_003731,2
5152,MOL_003744,4
5153,MOL_003726,2
5154,MOL_003740,1
5155,MOL_003667,5
5156,MOL_003666,1
5157,MOL_000511,5
5158,MOL_003653,4
5159,MOL_003651,1
5160,MOL_003669,4
5161,MOL_003216,5
5162,MOL_001109,2
5163,MOL_001107,5
5164,MOL_001108,1
5165,MOL_002580,1
5166,MOL_002464,2
5167,MOL_002295,5
5168,MOL_002320,2
5169,MOL_001906,1
5170,MOL_002576,3
5171,MOL_002579,4
5172,MOL_002577,4
5173,MOL_002578,2
5174,MOL_001165,5
5175,MOL_001156,1
5176,MOL_000782,5
5177,MOL_003455,3
5178,MOL_003489,4
5179,MOL_002819,4
5180,MOL_003466,3
5181,MOL_001116,3
5182,MOL_002584,3
5183,MOL_001157,3
5184,MOL_000783,1
5185,MOL_003456,2
5186,MOL_003490,1
5187,MOL_002826,1
5188,MOL_001117,2
5189,MOL_002574,5
5190,MOL_003126,3
5191,MOL_003150,2
5192,MOL_003156,4
5193,MOL_003103,2
5194,MOL_003110,3
5195,MOL_003158,5
5196,MOL_000045,1
5197,MOL_001882,1
5198,MOL_003157,3
5199,MOL_003017,2
5200,MOL_000292,2
5201,MOL_001475,4
5202,MOL_001372,3
5203,MOL_003245,2
